gene,logFC,p_value
MYO5A,0.050304446086266275,0.04004696323820173
PUM1,-0.06217229339386243,0.040076187855119016
EPB41L4A-AS1,0.08664190316135123,0.040076187855119016
CCDC84,-0.05601714927500012,0.040108255222790185
KTI12,-0.05536566690086886,0.040108255222790185
EFR3A,-0.05494214254382701,0.04011364328156756
LCLAT1,-0.04473170521098968,0.04012467299320888
NSFL1C,-0.08723448670269018,0.040209123835296005
BSG,-0.08314464510272579,0.04022253739899956
PAAF1,-0.05281521126804378,0.04035029625916466
NRBP1,-0.07487840713771465,0.04036049758920977
CCDC23,-0.0803043522680289,0.04047111310448704
FBXO45,-0.06365182827014326,0.04052038324428883
WNT7A,-0.04230412410149498,0.0405504589081735
FTL,0.0578225610517471,0.0405504589081735
CD70,-0.048894797413807645,0.04063714799356255
GLUL,-0.06487474565805762,0.0406469763177379
CXCL16,-0.06234844341188417,0.04064930498350409
PM20D2,-0.05005579249764036,0.04081365542131514
CUX1,-0.07311883318903334,0.040861189726369276
TOP1MT,-0.06252197754038047,0.040861189726369276
POLG,-0.05441225258214555,0.040862954349072986
ECH1,-0.08149645087203528,0.04090942093925228
ZNF644,-0.06723402297670944,0.041055578178076424
ADAM9,-0.0711651822412307,0.04106808078514099
ZNF598,-0.07052239947871275,0.041069426534389
SLC35F6,-0.08280745882903506,0.041069426534389
TLE3,-0.05985497998189082,0.04112059606214924
SERGEF,-0.05134904496657633,0.04117816835160299
CERK,-0.05502564562487766,0.04127542586456056
PARVB,-0.05621474443265306,0.041281396370770704
EIF4A3,-0.07428244607601808,0.04136441017748902
C12orf73,-0.06433435548148125,0.041373828532051744
PEX13,-0.059601879995410556,0.04140534102775716
PSTK,-0.05361835938326376,0.041484084007167035
BIRC3,0.07532636896893852,0.04148770436292681
PPP3CA,-0.0808510739708792,0.041512257787993195
TXLNG,-0.05393035483779851,0.04163443817029921
UBTD2,-0.05930070617814831,0.041687076644667996
CEP250,-0.05130473264763058,0.04170808545759558
PPP1R2,-0.08237937768207448,0.041714846762243137
B9D2,-0.04585071204723068,0.041809000863185876
DHX8,-0.0464725551110865,0.04181644989584407
CAP1,-0.09012244942588321,0.04188253547599345
ZRANB1,-0.05030214507718522,0.041899601786326485
VPS41,-0.050272383957264744,0.042033363390774105
TRAPPC6B,-0.05758868561243613,0.042033363390774105
PCED1A,-0.04748661939246723,0.04203911366951854
BOLA2B,0.046812751711635237,0.042058643601894485
ACTG1,-0.06288533494069526,0.042074956826483136
TBC1D2B,-0.04648656018020336,0.04210595029865316
ESYT1,-0.06930266905463256,0.04216480729884602
SMG5,-0.056271983545713056,0.04216819009689382
KCMF1,-0.09019155190140626,0.0422649190873382
ZNHIT1,-0.08227428042029761,0.04234088558334978
CLU,0.057112840341740245,0.04234279490478034
CMC1,-0.08457622105949181,0.04237896191934833
ME2,-0.052764764664638975,0.04244765298042523
TIPRL,-0.08033994102955244,0.042459856190708925
DRAP1,-0.07062593630783276,0.04258202192659548
AKR1B1,-0.08903268566522993,0.042786773290845195
ZCCHC8,-0.04858001694854153,0.04288990400220119
POLR1E,-0.054044078638087356,0.04301349725409008
SF3A2,-0.06972735915124861,0.04301349725409008
FBXO25,0.06931379906542023,0.04302385146605082
WIPI2,-0.0873962052843753,0.04325676145266513
POC1A,-0.059462219019842166,0.043342540210680944
TAX1BP3,0.0876132208108027,0.04349169238880299
TRMT2A,-0.058451099789223804,0.04349169238880299
OTUD5,-0.0641289801916427,0.043552672324546314
IGF2R,-0.05166013474026698,0.04358732851468565
PDCD10,-0.08010537806263152,0.043660228637133
PUS7,-0.04938999643453723,0.04370781419231493
WDR33,-0.07490189592661878,0.04370799358423673
NDNL2,-0.0515699487506609,0.044027938752063116
BANP,-0.04429141274694537,0.044096538897751655
SQRDL,0.06019204408481116,0.04413170575608653
BBIP1,-0.07427527566786374,0.04421433276751434
YBEY,-0.06838308045885189,0.044274020314211855
TRAP1,-0.07381474374551988,0.04433123387713108
MKRN1,-0.0782954956360511,0.044411928735014476
ETV5,-0.07019641137472021,0.04466363134768866
SNAP47,-0.0752732982701243,0.04466363134768866
NCLN,-0.07797925760374103,0.04466363134768866
STK17B,-0.050021944827339127,0.04466363134768866
IGFBP7,0.07891644053097924,0.044714733123426775
MECOM,-0.04260376501522867,0.04479042142914903
ZFP36L1,-0.0891508701886643,0.04482023453804667
HSPH1,-0.08320857427246864,0.04486052771474299
BAG1,0.0878886120914677,0.04499200160666244
AARS,-0.05545621431453185,0.04499200160666244
NDUFA11,-0.07568669655495164,0.045153754675971686
COL9A3,-0.04820821201994008,0.04521941841389289
CHMP5,0.08615925443737904,0.04525041903209592
ASPH,-0.08820957619742842,0.04528636297369701
BIN3,-0.059222244850484884,0.04528636297369701
SYNGR2,-0.08501949593223923,0.045367832547825705
PAPD5,-0.05459160445658018,0.04536897185503819
C1orf53,-0.0638649928624826,0.04550552349850291
LINC00493,0.08905627594288923,0.04565378565977934
TAOK1,-0.0647322008106439,0.04572501432065164
CYB561A3,-0.07259662059585281,0.04572501432065164
HMOX2,-0.0838520133877525,0.04574557554614371
PIAS3,-0.05117551848643309,0.045843909002039024
CSTF2,-0.04993423933858132,0.04596977903855305
HDHD1,-0.046744992874726776,0.04596977903855305
FBXO11,-0.04999452122760761,0.04600385061273671
UNK,-0.06725689706832405,0.04619625914187591
DPY19L4,-0.04686321375652902,0.04651710392180677
TADA2A,-0.04342348796363016,0.04690578667424181
CREB5,-0.04560610569621737,0.047055470349926916
CTR9,-0.052480789038647835,0.047168024195508834
ILK,-0.08278024329154476,0.047193871665373976
DMAP1,-0.05336720228902081,0.0473757924799509
HELZ2,-0.05572515018724733,0.04737868620275137
CLCN7,-0.055054991337988746,0.047413437122946434
C1orf123,-0.07215340310836194,0.047444167768315185
CTDSPL2,-0.04605200413096533,0.04748071711337428
WIBG,-0.07630299782429795,0.04752870220690439
POU2F1,-0.043592944212441864,0.047730750539406376
SP100,-0.06783515311222033,0.047763136352224886
SGMS1,0.0468068485782398,0.047859552421243914
MYCBP,-0.06934534930199199,0.04786747546522525
AATF,-0.07585937061969172,0.04789458700065961
TSN,-0.0762456026355629,0.04789458700065961
SPG7,-0.06673934810954485,0.04813190366126888
CNOT10,-0.0473417332786088,0.04821844347191943
CHML,-0.04934610915104187,0.04837871790381003
PET100,0.06868512263032933,0.04845346536735246
KLHL36,-0.05898495674255777,0.048507687913653945
BAIAP2,-0.07034142591895076,0.04875129775317543
SLC3A2,-0.0875724155898121,0.04876765395037667
AP1S2,-0.07110750208804717,0.048857221475952374
OGFOD2,-0.05306504506858811,0.04891188016971483
AP2A2,-0.059741111425858584,0.04891188016971483
RP11-66N24.4,-0.044275701768952125,0.04898244953515941
AKAP8,-0.047723639693162845,0.04898244953515941
UROS,-0.08635242677603827,0.04898244953515941
SPNS1,-0.07401216618437356,0.04911694335299805
MAPKAPK2,-0.07617418084297078,0.04911694335299805
TRAF3,-0.06087894241359049,0.04933917907663609
CPSF7,-0.06136157959413335,0.04938872849830645
PRKCSH,-0.08148358228711405,0.049389045787516066
VPS4B,0.06521689490003357,0.04950733715185011
SLC25A36,-0.07085952716940991,0.04950733715185011
GCLM,-0.07572506198861007,0.04950733715185011
ATPAF1,-0.07245184337286759,0.04955307623685315
TMEM60,-0.07220348823187006,0.04960118402554604
TBC1D2,0.050880445743018754,0.049680697917879574
INTS5,-0.046619988509919885,0.04972157030279089
PEX16,0.06655888431449686,0.04975658306866482
DYRK2,-0.0551861784441412,0.049790982631873724
GNG4,-0.04447865856965372,0.04993206092791094
PMAIP1,0.07984356315435637,0.04996019830656172
RECK,-0.047570904484252274,0.05003814853642259
PPTC7,-0.043521967337747824,0.05010324285927415
GMPR2,-0.06675005021955105,0.05014354005678177
CTD-2336O2.1,-0.06545475910531007,0.05015660892787636
ATP13A1,-0.04677917223092898,0.05017488250817449
HMGCL,-0.04461104755111833,0.050201766670700115
MLLT11,-0.06268554050013897,0.050349187449520515
C12orf4,-0.046756183756032854,0.050756995301107416
FJX1,-0.07422527305141102,0.050756995301107416
RPP38,-0.0715303108385612,0.05076335122775197
C12orf57,-0.0850211259208109,0.0508682934546153
SPTLC2,-0.052405097095920894,0.051041347427490585
UBE2J2,-0.0855997133065598,0.05104795400654023
GRAMD1A,-0.07507281926330123,0.05104795400654023
GIGYF2,-0.06142792980392375,0.05104795400654023
PRPSAP1,-0.0635709816268406,0.051081942463901645
OXSR1,0.05393802426584493,0.05111355660128077
PSMD5,-0.05000030257979304,0.05112970272330289
TMEM216,-0.05518605717606917,0.05130426807922329
NDUFA2,-0.07619120265014967,0.051364488640555483
YY1AP1,-0.05896328236107973,0.051505124643484265
ALDH1A3,0.059920541317556086,0.05154119488012046
STYXL1,-0.06996130372045872,0.05154119488012046
DDX19A,-0.05410908040996709,0.05158954119566816
ANKRD28,-0.06275043683277559,0.051644861056349384
FKBP3,-0.08593975692726818,0.051644861056349384
ACYP1,-0.07110581752388612,0.051746276568587005
MAP4K2,-0.04103533198409881,0.051873208773031976
EIF2B4,-0.05169241071181041,0.05198553859298288
ATP6V1D,0.08608750701261503,0.0520439635276346
CUL3,-0.0663828196680658,0.05207626017253308
SLC25A46,-0.06526983457443869,0.0521625664979308
DGKD,-0.042060890396600215,0.05217620439540365
TMBIM1,0.07689697044805133,0.05233304320166874
TMEM107,-0.05299956503457093,0.052393350560675143
SLIRP,0.07053223185332236,0.052393350560675143
AEBP2,-0.04937971324916557,0.052393350560675143
TUSC3,-0.072979266336004045,0.0524953137421113
TMED4,-0.08368794404116375,0.052500510253195375
RAB11A,-0.08496149215199633,0.052519130035925815
UBLCP1,-0.06230714286775818,0.052522067039336484
GBA2,-0.04872709965768429,0.05256189785722708
CRTC3,-0.06541680661158367,0.052604654992417316
SNTB2,-0.06774789746605503,0.052621352868321654
INTS3,-0.04606433230131213,0.052621352868321654
USP46,-0.052105516410096975,0.05262951807218114
TBC1D20,-0.066754828720053,0.05262951807218114
RBMX2,-0.07691409180139797,0.05268057369725076
H2AFJ,-0.08358451452760551,0.052898656144150444
TFAM,-0.08047351891048837,0.05310172555211015
COPS8,-0.0814343983172332,0.053422760540271334
SEC23IP,-0.05012774095127703,0.053422760540271334
ZYG11B,-0.04411177938123512,0.0534909215306489
ALG13,-0.06287169902955014,0.053573747111386634
SLC30A9,-0.0638423094280629,0.05357818604888377
DGCR8,-0.049578363749886556,0.0536401285350746
CCT7,-0.08726291660933416,0.0536401285350746
ACTN4,-0.0841803836282411,0.053749560475151135
NF1,-0.061683770061446985,0.053749560475151135
EFNA5,-0.05494077208548198,0.05376773645731426
TGFA,0.05507319513742104,0.053873563395555046
TARSL2,0.04906035062790082,0.05399132557974694
FAM199X,-0.05888615023281041,0.05407656326828848
EXOC4,-0.04818885057679445,0.05415768101867816
COPB2,-0.06619231218988642,0.054286324120235485
CCDC130,-0.050158770496957494,0.054286324120235485
GCA,-0.04154871552655237,0.05435459528741387
C19orf25,-0.07804474240057147,0.05439593486596292
SLC35E2B,-0.042789820599316464,0.05439593486596292
SENP2,-0.06410060084382518,0.05447726687560491
MVP,0.05995295353458818,0.05447726687560491
LSS,-0.044758195321707106,0.05461351525457657
EPHB6,-0.04342223198575823,0.054639746641998416
SPIN1,-0.058860922838669616,0.05470355726449563
ME1,-0.04654577685530015,0.05479804297601686
NMT1,-0.07635036191497857,0.054893943583285504
MPHOSPH6,-0.07149132994154961,0.054947256366251265
ZC3HC1,-0.04404519357921721,0.055111426422936455
EFNB2,-0.05335384211245309,0.055309456933410765
C19orf53,-0.05198629787736131,0.05550476035570152
ATP5B,-0.08095233343472685,0.055527325929692437
FAM20B,-0.0547875015191579,0.05567776464786837
CSPP1,-0.042125986177285135,0.05578108737826903
HBEGF,0.07337632734775745,0.05585861130277045
INSIG2,-0.052476688001788396,0.0558702674622733
CHMP6,-0.05752994513447707,0.056071816232037004
TPRG1L,-0.04536936747241427,0.056104622978305756
RABL2B,0.04248557809207565,0.05616340180249962
HNRNPLL,-0.05531394962989111,0.056216881289223336
C10orf35,-0.0483377332207473,0.05626079054887774
GALK2,-0.042522872021322655,0.05649517420211665
SCPEP1,-0.04645118672505699,0.05649517420211665
CHD7,-0.06026094521583936,0.056576526883136115
FAM114A1,-0.06754549897336126,0.05666913366491544
EMP1,-0.07283596181079943,0.056677390208825236
C6orf62,0.08515512630244526,0.056684620036790825
LCN2,-0.05998052941595411,0.05672652263854755
IFI27L2,0.07683057021078366,0.05683300275733818
TMEM106B,-0.05567365184849393,0.05685573974682251
C11orf74,-0.05784212495855634,0.0569072676719425
PHAX,-0.07506876594119305,0.05700121683916855
OSBPL9,-0.06626785971837723,0.05724741048360807
FAM98B,-0.04708825653233628,0.05731592822460816
USP34,-0.07302277258084988,0.057325995252475
SIN3B,-0.048313908555838836,0.057507771442577967
ANO6,-0.05560134559425389,0.05761128455588505
SECISBP2,-0.07351353777146752,0.057612397467731113
IMMP1L,-0.07022895089920578,0.057733503875708615
TSPAN33,-0.041092357673220725,0.05786441104103226
ASB8,-0.050646043481425096,0.05786441104103226
RABIF,-0.07547819305548753,0.05786441104103226
POLR2G,-0.08115725396088713,0.05786441104103226
COX20,-0.08210507856015337,0.057951393285116115
NCSTN,-0.0544822391176476,0.05796113908566619
RANBP3,-0.052411142985157255,0.057995678369490225
ZNF106,-0.07795739327895834,0.05802277913945845
SETD5,-0.0739663952783376,0.05803685842586646
ASCL2,-0.04050782944763842,0.05811513871248966
MAPKAPK5-AS1,-0.06694326122273431,0.05813720734832032
CHID1,-0.07780371401052033,0.05813720734832032
PIN4,0.08276537475179424,0.058159287390107096
MYO10,-0.07358907297202144,0.05829177262687323
GBF1,-0.0536710679239123,0.058417431419654366
NUP37,-0.05504146958109413,0.05894173582659147
INTS12,-0.05593467202620328,0.05905691357298425
TRIM13,-0.045895708398105306,0.059114570141574604
SNX8,-0.06207120835933466,0.05920326357223792
SRRT,-0.059125095979885245,0.05928846507123825
ADPGK,-0.06480125258415548,0.05930883223467835
TNPO1,-0.0723361338894506,0.05935242338521406
SSR3,0.07649812625761143,0.05935242338521406
TIMM8B,0.07914708462625164,0.05940622291483007
ERGIC1,-0.081513763063775,0.05948434417190257
WDR1,0.08503340010136551,0.05960252288715298
NSMCE1,-0.07287653370997749,0.059663748977644815
SETD1A,-0.04283527839103041,0.05979961450600921
STRN3,-0.06417057129076387,0.05982761730175193
WASH4P,-0.06763279554864976,0.05983575823294736
UXS1,-0.06788997113275652,0.059867287524248934
SLC26A2,-0.05116720210889181,0.05990611588441721
AMMECR1,-0.05899523847740351,0.059972810564964014
M6PR,-0.08049881020480765,0.06006405443833085
AP4M1,-0.046526394663273685,0.060251261395129395
SSFA2,-0.06188450191393269,0.060431215614930374
TPBG,-0.05483557620440571,0.06043468082575924
NPW,-0.04558832253954126,0.06048486011516001
FZD6,-0.04007011298487129,0.06055247871766276
NDUFA13,-0.08423751367964805,0.06071221641082559
DPP3,-0.05527406920766964,0.06073704309897961
ZFAND1,-0.07486806408401758,0.06074170958377192
IL11,0.05308930349672458,0.06087273998520179
PARVA,0.06304365426979963,0.06096813082218156
HPS4,-0.05671738126486581,0.06102294408173648
CEP350,-0.056912409654524154,0.06102294408173648
DAPL1,-0.04797448668227755,0.06102294408173648
WARS2,-0.04226404956587082,0.06102294408173648
EML4,-0.06828922758497225,0.06107061533113969
WDR53,-0.04350797554785757,0.061223954194033765
SERPINB1,-0.07157523817196232,0.06149541324156396
RNF181,0.08325609302339121,0.06151008398414405
SNX3,-0.07017725494670124,0.061564425508189205
NEXN,-0.044070972343301484,0.06166713083289361
ZNF652,-0.055814931923164224,0.061855045261525084
NRG1,0.04671260934241239,0.06187531033587039
SCP2,-0.07654795532024394,0.061947554021951026
LY6D,-0.053843730422810765,0.062060069310748735
ZMAT5,-0.055890857677360906,0.062230879306648036
ABLIM3,-0.04407016542584685,0.062315301981248024
MTX2,-0.07269577219082901,0.062469320429132696
IRX3,-0.044951830298357365,0.0625775957870924
PTAR1,-0.04266020380636171,0.06258587502692638
TMEM185A,-0.0462100166647863,0.06262727060256797
TMEM177,-0.05155250828330349,0.06268858271334532
PRRC1,-0.04953726230262134,0.06271193242662967
GALNT14,-0.038282558915294196,0.06275028408892172
CASP6,-0.051980505302793745,0.06280375270617218
INO80C,-0.0649555805110591,0.06280375270617218
THAP5,-0.05506153955099258,0.06307388416384149
SLC25A3,0.07555799172376343,0.06323272657061227
GATAD1,-0.06392501303100939,0.06323726723526338
TEAD2,-0.049718637095510054,0.06323726723526338
BAG4,-0.047976457481670565,0.06331046424775423
SKP1,0.07723187889359728,0.06335867064208252
GSTM3,-0.05182209019858419,0.06340503664963826
HNRNPH1,-0.09561566927459086,0.06340562849933266
TMEM184B,-0.06138157462657201,0.06342040060826482
OGFR,-0.06778100395873832,0.06342040060826482
RBM6,-0.06637947234325559,0.06342040060826482
UBALD2,-0.08105305933707196,0.06353666659821149
RNF214,-0.041671242603112724,0.06353666659821149
PRDM4,-0.04510654397225,0.06364138964855291
NT5C3A,-0.06452092056509962,0.06364138964855291
DSTN,0.06073311709041285,0.06368572942319281
FURIN,-0.06123362708259705,0.0636887505641707
ERI1,-0.04195312118037009,0.0636887505641707
SNW1,-0.07535417548531864,0.0636887505641707
ACOT9,-0.06339891035804612,0.06393244840125412
KIAA0020,-0.059828346090373685,0.06393941232862639
SLC35B4,-0.05372695196264843,0.06404513789247569
C19orf60,-0.08202924286516033,0.06408073512669993
SFTA1P,-0.06145010926827954,0.06417404163975303
DENND5A,-0.044214878527474966,0.06420909368526875
PDCD2L,-0.05298565387980503,0.06420909368526875
SLC22A18,-0.04189553347683539,0.06427516944111897
EIF4H,-0.08022954813115568,0.06432108431953514
CUTC,-0.04726312610643468,0.06432108431953514
PCGF1,-0.04619791970454745,0.06432108431953514
SEC11C,0.08298155099275828,0.06435334816117262
COX8A,0.050003191227592225,0.06437347698277718
STK17A,0.07834331518119608,0.064377817790207445
PPARG,-0.05252219341828823,0.06465643394695213
RBM4B,-0.049440091210586345,0.06470295661038902
C5orf24,-0.07822131555445822,0.06472559243854711
FAM217B,-0.062335153153682654,0.06472559243854711
LYRM7,-0.06369005048262277,0.06472559243854711
PLEKHF1,0.044369875883926824,0.06482718927741643
UVRAG,-0.04572586927519584,0.06483103497392322
ERF,-0.05685832107608224,0.06497954101686877
ID4,-0.04651998284366865,0.06507590947310476
TMEM141,-0.07823059334254268,0.06518171722780934
PHTF2,-0.046031386905241334,0.06518171722780934
GGNBP2,-0.07469287237104272,0.06528406454157651
MIF,0.07621256347358685,0.06530041783758067
RGS10,-0.0758914444922798,0.0653427636844095
TNFAIP1,0.06906625483948226,0.06537634665667545
PPP1R14C,0.05093248263639083,0.06539671482638941
